time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gt_imu_ax,gt_imu_ay,gt_imu_az,gt_imu_gx,gt_imu_gy,gt_imu_gz,gt_px,gt_py,gt_pz,gt_vx,gt_vy,gt_vz,gt_qw,gt_qx,gt_qy,gt_qz,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_qw,est_qx,est_qy,est_qz,correction_applied,P_dpx,P_dpy,P_dpz,P_dvx,P_dvy,P_dvz,P_dtheta_x,P_dtheta_y,P_dtheta_z
1.1400000000e+00,1.9603352808e-02,-3.3889133611e-02,8.9304945307e+00,-5.5532698850e-02,5.6552920225e-02,2.6499530742e-02,-4.5821447057e-03,-5.2520735177e-02,8.9599053124e+00,-5.6248976543e-02,5.6203165914e-02,2.7886324573e-02,1.1362719266e-01,-3.6543640079e-02,4.9311935111e-02,1.5380156813e-03,3.6596081951e-03,2.0943151901e-02,9.9981122843e-01,-8.1545284849e-04,-1.4168389378e-03,-1.9360659042e-02,1.1996584394e-01,-2.8256362510e-02,1.9417781994e-02,-2.5764354985e-02,-2.9686903342e-02,4.0911973241e-02,9.9994431222e-01,-2.5574084166e-03,-3.0725087553e-03,-9.7668729640e-03,1.0000000000e+00,1.0011016128e-04,1.0022100475e-04,1.0009462258e-04,9.2484043360e-07,9.4946121597e-07,6.0516540974e-07,4.0098624613e-08,3.2727118003e-08,6.9860646057e-06
1.1450000000e+00,1.4571827165e-02,-6.7565768741e-02,9.0726343944e+00,-4.8466275725e-02,4.9496665184e-02,2.8177327942e-02,1.5043590027e-02,-7.4643643287e-02,9.0618375257e+00,-4.8619411820e-02,4.9245070363e-02,2.6904275061e-02,1.1363380033e-01,-3.6526263418e-02,4.9404919858e-02,1.1982156155e-03,3.3939399515e-03,1.7141509053e-02,9.9981261441e-01,-9.4252901191e-04,-1.2847692377e-03,-1.9292409934e-02,1.2048413712e-01,-2.7430451773e-02,1.9288063982e-02,-2.3340121923e-02,-2.6395455626e-02,3.5303285726e-02,9.9995437328e-01,-2.8951641925e-03,-2.8019952926e-03,-8.6613045464e-03,1.0000000000e+00,1.0010746885e-04,1.0021598025e-04,1.0009357865e-04,8.5375506893e-07,8.7487752050e-07,5.7530010348e-07,3.8673424236e-08,3.1699735079e-08,6.9589304113e-06
1.1500000000e+00,1.2553859304e-02,-1.0888546079e-01,9.1637984800e+00,-4.2838047447e-02,4.0928283246e-02,2.7332346268e-02,-1.1251060297e-02,-5.3218148401e-02,9.1699619305e+00,-4.2695805425e-02,4.2441921203e-02,2.7250981524e-02,1.1363877313e-01,-3.6510056049e-02,4.9480355084e-02,8.6553372457e-04,3.2127893278e-03,1.3813187073e-02,9.9981393987e-01,-1.0527722263e-03,-1.1694911172e-03,-1.9225233303e-02,1.2091024138e-01,-2.6747637346e-02,1.9171013211e-02,-2.1351352442e-02,-2.3771978010e-02,3.0552430765e-02,9.9996176713e-01,-3.1815464280e-03,-2.5710248857e-03,-7.7286395539e-03,1.0000000000e+00,1.0010526692e-04,1.0021181973e-04,1.0009268958e-04,7.9464165214e-07,8.1304789271e-07,5.4905069735e-07,3.7471685389e-08,3.0827490697e-08,6.9358615002e-06
1.1550000000e+00,-9.6058524381e-03,-6.4374317489e-02,9.2794698222e+00,-3.9637041449e-02,3.4457216407e-02,2.9837672179e-02,-3.3851983099e-02,-4.3277298614e-02,9.2729381943e+00,-3.8845861547e-02,3.5037681205e-02,2.8561351819e-02,1.1364198434e-01,-3.6494520350e-02,4.9540483533e-02,4.9747684794e-04,3.1025578725e-03,1.0928860368e-02,9.9981527772e-01,-1.1517543905e-03,-1.0723760840e-03,-1.9155519076e-02,1.2126436832e-01,-2.6169289057e-02,1.9064799960e-02,-1.9691711806e-02,-2.1717730519e-02,2.6382780202e-02,9.9996729198e-01,-3.4291816806e-03,-2.3786464413e-03,-6.9280395873e-03,1.0000000000e+00,1.0010344482e-04,1.0020832613e-04,1.0009193070e-04,7.4479968199e-07,7.6104236997e-07,5.2584380534e-07,3.6442049244e-08,3.0075919777e-08,6.9158882972e-06
1.1600000000e+00,-5.8719082961e-02,-3.3223420597e-02,9.3332216615e+00,-3.4871876762e-02,2.7889914313e-02,2.9982210706e-02,-4.8184671814e-02,-4.2197830726e-02,9.3695536066e+00,-3.6480732903e-02,2.7369282865e-02,3.0139872320e-02,1.1364328578e-01,-3.6479417346e-02,4.9587484181e-02,1.0717341135e-04,3.0220672534e-03,8.4743651991e-03,9.9981665387e-01,-1.2438436951e-03,-9.9439559270e-04,-1.9081998810e-02,1.2156228714e-01,-2.5679408263e-02,1.8965176802e-02,-1.8384709530e-02,-1.9739335819e-02,2.2887827597e-02,9.9997148440e-01,-3.6483225912e-03,-2.2155828017e-03,-6.2298736481e-03,1.0000000000e+00,1.0010192580e-04,1.0020536282e-04,1.0009128231e-04,7.0222490654e-07,7.1674063691e-07,5.0521959835e-07,3.5547938230e-08,2.9419896066e-08,6.8984457946e-06
1.1650000000e+00,8.4506428201e-03,-1.0930599281e-01,9.4647079403e+00,-3.2324904723e-02,2.2729084101e-02,2.9141760834e-02,-2.7242833273e-03,-8.1932656812e-02,9.4417476869e+00,-3.2045014275e-02,2.2905379755e-02,2.9566502120e-02,1.1364297289e-01,-3.6465191927e-02,4.9623601516e-02,-1.4859003340e-04,2.7585125531e-03,6.4841951327e-03,9.9981802817e-01,-1.3279104697e-03,-9.3163364109e-04,-1.9007347415e-02,1.2182015278e-01,-2.5267367924e-02,1.8874172128e-02,-1.7490587009e-02,-1.7869938031e-02,1.9755172185e-02,9.9997465154e-01,-3.8375533884e-03,-2.0780007319e-03,-5.6259554931e-03,1.0000000000e+00,1.0010065190e-04,1.0020283375e-04,1.0009072843e-04,6.6548564847e-07,6.7849098715e-07,4.8680657665e-07,3.4762644028e-08,2.8840945422e-08,6.8831805864e-06
1.1700000000e+00,-2.8610794999e-02,-5.4236564761e-02,9.5226317518e+00,-2.7718607258e-02,1.8655677039e-02,2.9918964056e-02,-1.7336751233e-02,-6.7724428291e-02,9.5176630132e+00,-2.8281652478e-02,1.8663274771e-02,2.9475610740e-02,1.1364154957e-01,-3.6452218243e-02,4.9650848316e-02,-3.7171524809e-04,2.5494543466e-03,4.8391164396e-03,9.9981936899e-01,-1.4013404622e-03,-8.7914724301e-04,-1.8933904630e-02,1.2203985311e-01,-2.4908576322e-02,1.8786413712e-02,-1.6425424929e-02,-1.6568752799e-02,1.7351282415e-02,9.9997708773e-01,-4.0075402026e-03,-1.9619278976e-03,-5.0906268138e-03,1.0000000000e+00,1.0009957518e-04,1.0020064313e-04,1.0009025596e-04,6.3366926805e-07,6.4557552324e-07,4.7029983022e-07,3.4064810489e-08,2.8324940263e-08,6.8694554898e-06
1.1750000000e+00,-3.2981792635e-02,-1.7408007507e-02,9.5554414212e+00,-2.4542165319e-02,1.5539179877e-02,2.9115128313e-02,-2.4849341653e-02,-6.0700926887e-02,9.5858846717e+00,-2.5631489073e-02,1.4357444631e-02,2.9851308305e-02,1.1363902719e-01,-3.6440086311e-02,4.9670817893e-02,-5.8877789447e-04,2.4003552077e-03,3.5070317699e-03,9.9982070937e-01,-1.4673091870e-03,-8.3761145309e-04,-1.8859865506e-02,1.2223173512e-01,-2.4600358695e-02,1.8703361215e-02,-1.5662372609e-02,-1.5158964151e-02,1.5294126926e-02,9.9997899081e-01,-4.1544264367e-03,-1.8624647701e-03,-4.6140980762e-03,1.0000000000e+00,1.0009866426e-04,1.0019874110e-04,1.0008985413e-04,6.0576309472e-07,6.1670835867e-07,4.5544736543e-07,3.3439396615e-08,2.7861012868e-08,6.8571213107e-06
1.1800000000e+00,1.6336873955e-02,-3.8550943094e-02,9.6634137030e+00,-2.3695883389e-02,1.0222747405e-02,3.0152834431e-02,-2.6947148322e-02,-5.7879581526e-02,9.6445578739e+00,-2.3720091756e-02,1.0410409083e-02,3.0333742716e-02,1.1363547458e-01,-3.6428590607e-02,4.9684996917e-02,-7.8706252524e-04,2.2806036166e-03,2.4601825891e-03,9.9982205983e-01,-1.5280205301e-03,-8.0646896273e-04,-1.8784659599e-02,1.2239975029e-01,-2.4336499626e-02,1.8626289363e-02,-1.5017473644e-02,-1.3717560134e-02,1.3458288218e-02,9.9998045566e-01,-4.2830255104e-03,-1.7760030359e-03,-4.1940198034e-03,1.0000000000e+00,1.0009789273e-04,1.0019707967e-04,1.0008951394e-04,5.8113786473e-07,5.9129645274e-07,4.4203896728e-07,3.2874412268e-08,2.7440697478e-08,6.8459756591e-06
1.1850000000e+00,3.5587621709e-02,-2.9082209776e-02,9.6873765033e+00,-2.3061695426e-02,1.0948043905e-02,3.1035167842e-02,2.8005001545e-02,-5.6287922729e-02,9.6838560702e+00,-2.2274299280e-02,1.0235821366e-02,3.0239385712e-02,1.1363149220e-01,-3.6417657346e-02,4.9694896298e-02,-7.7262399846e-04,2.1686293856e-03,1.7321850323e-03,9.9982341212e-01,-1.5847897890e-03,-7.8025919036e-04,-1.8708934279e-02,1.2254708955e-01,-2.4106881499e-02,1.8551815970e-02,-1.4213210662e-02,-1.2502907330e-02,1.2205670654e-02,9.9998158371e-01,-4.4012090924e-03,-1.7073368884e-03,-3.8139996670e-03,1.0000000000e+00,1.0009723781e-04,1.0019561281e-04,1.0008922778e-04,5.5937239226e-07,5.6898528632e-07,4.2989798950e-07,3.2359483271e-08,2.7057169075e-08,6.8357038397e-06
1.1900000000e+00,2.3391276018e-02,-4.4052276886e-02,9.7117327983e+00,-2.1754721953e-02,9.3681396875e-03,2.8459854275e-02,1.0680275682e-02,-5.8527032755e-02,9.7169931930e+00,-2.0952168212e-02,1.0118171992e-02,2.9872730976e-02,1.1362771353e-01,-3.6407183902e-02,4.9701723320e-02,-7.5102046195e-04,2.0866199673e-03,1.1740875595e-03,9.9982474583e-01,-1.6381573118e-03,-7.5357878408e-04,-1.8634005931e-02,1.2267658753e-01,-2.3907270102e-02,1.8482251483e-02,-1.3390878516e-02,-1.1347018426e-02,1.1112084307e-02,9.9998246452e-01,-4.5105695311e-03,-1.6409755260e-03,-3.4688063191e-03,1.0000000000e+00,1.0009668269e-04,1.0019431081e-04,1.0008898926e-04,5.3997812592e-07,5.4918287347e-07,4.1887490644e-07,3.1887003778e-08,2.6705046196e-08,6.8261337517e-06
1.1950000000e+00,4.5124506416e-03,-6.1855166091e-02,9.7357897834e+00,-2.2210843647e-02,8.3935758296e-03,3.0472211328e-02,-8.8190989885e-05,-6.0234907826e-02,9.7443326726e+00,-1.9657484544e-02,9.4711333916e-03,2.9503917089e-02,1.1362391825e-01,-3.6397065269e-02,4.9706170547e-02,-7.7003548009e-04,2.0193639026e-03,7.4983814581e-04,9.9982605755e-01,-1.6882878561e-03,-7.2811619466e-04,-1.8560015318e-02,1.2279153975e-01,-2.3731751160e-02,1.8417380522e-02,-1.2696152367e-02,-1.0351012276e-02,1.0176460017e-02,9.9998312395e-01,-4.6107096805e-03,-1.5821120579e-03,-3.1607123776e-03,1.0000000000e+00,1.0009621277e-04,1.0019315273e-04,1.0008879293e-04,5.2263639471e-07,5.3145293307e-07,4.0884257069e-07,3.1451079122e-08,2.6379961245e-08,6.8171765559e-06
1.2000000000e+00,-1.8778523558e-02,-5.4227486618e-02,9.7389086004e+00,-1.7115622555e-02,8.4411105166e-03,2.9445018806e-02,-5.8740122158e-03,-6.1228806750e-02,9.7659104269e+00,-1.8358520221e-02,8.5655360121e-03,2.9194452907e-02,1.1361993776e-01,-3.6387265225e-02,4.9708854266e-02,-8.1780743307e-04,1.9563372685e-03,4.4131689606e-04,9.9982734924e-01,-1.7352142293e-03,-7.0476574195e-04,-1.8486861257e-02,1.2289455704e-01,-2.3575890392e-02,1.8356902550e-02,-1.2150123428e-02,-9.5124684312e-03,9.3935776792e-03,9.9998362642e-01,-4.7071186598e-03,-1.5285324631e-03,-2.8728915827e-03,1.0000000000e+00,1.0009581621e-04,1.0019212120e-04,1.0008863411e-04,5.0707001259e-07,5.1549643912e-07,3.9969156895e-07,3.1046907639e-08,2.6078322551e-08,6.8087735748e-06
1.2050000000e+00,7.6612007367e-02,-6.0046480424e-03,9.7708517578e+00,-2.0143425940e-02,1.0124612005e-02,3.0402136079e-02,3.1454201772e-02,-3.5448152324e-02,9.7768040972e+00,-1.9630943022e-02,1.0405850340e-02,2.9961634982e-02,1.1361620609e-01,-3.6377462111e-02,4.9710306307e-02,-6.7514062371e-04,2.0108642619e-03,2.3259056337e-04,9.9982864815e-01,-1.7822015453e-03,-6.8012570256e-04,-1.8412917178e-02,1.2299060509e-01,-2.3436275498e-02,1.8301472748e-02,-1.1750178793e-02,-8.6917314186e-03,8.6581831376e-03,9.9998405094e-01,-4.7867645782e-03,-1.4765491381e-03,-2.6085525610e-03,1.0000000000e+00,1.0009548384e-04,1.0019120233e-04,1.0008850877e-04,4.9302562220e-07,5.0106002557e-07,3.9132734532e-07,3.0670360755e-08,2.5797144162e-08,6.8008974241e-06
1.2100000000e+00,9.0640445138e-03,-5.9716028360e-02,9.8158268970e+00,-2.0567059246e-02,1.3624463686e-02,2.9794598323e-02,1.1107097349e-02,-5.2041888992e-02,9.7873398124e+00,-2.0468393321e-02,1.1637848668e-02,2.9716205822e-02,1.1361316805e-01,-3.6367312644e-02,4.9710941234e-02,-5.7922944313e-04,2.0631430079e-03,9.4857458365e-05,9.9982994699e-01,-1.8323459944e-03,-6.5096680547e-04,-1.8338371040e-02,1.2307349451e-01,-2.3314543637e-02,1.8249826039e-02,-1.0926289773e-02,-7.6948088223e-03,8.1073310817e-03,9.9998433565e-01,-4.8696471601e-03,-1.4231692343e-03,-2.3642284686e-03,1.0000000000e+00,1.0009520854e-04,1.0019036916e-04,1.0008841338e-04,4.8031184668e-07,4.8824791680e-07,3.8366706400e-07,3.0317428473e-08,2.5533871945e-08,6.7933129262e-06
1.2150000000e+00,3.4442155540e-02,-5.4127625693e-02,9.8133212032e+00,-2.1020396862e-02,1.1159492299e-02,2.9437230596e-02,-2.2194346560e-04,-6.1065411068e-02,9.7946241681e+00,-2.0394405374e-02,1.1897054891e-02,2.9040090622e-02,1.1361033588e-01,-3.6357008761e-02,4.9711056002e-02,-5.7055271758e-04,2.0818814670e-03,1.1198614536e-05,9.9983121116e-01,-1.8831323668e-03,-6.2026373439e-04,-1.8265220394e-02,1.2315013586e-01,-2.3203907440e-02,1.8200291325e-02,-1.0476140226e-02,-7.0063109252e-03,7.7991816145e-03,9.9998453229e-01,-4.9504222643e-03,-1.3629483764e-03,-2.1379604027e-03,1.0000000000e+00,1.0009498180e-04,1.0018962316e-04,1.0008834491e-04,4.6881648055e-07,4.7649341282e-07,3.7664096625e-07,2.9985740422e-08,2.5286402979e-08,6.7860841191e-06
1.2200000000e+00,1.3921158017e-02,-6.4507757656e-02,9.7741914233e+00,-2.0853370625e-02,1.0311979102e-02,2.6829394277e-02,-5.2727894491e-03,-6.5289385950e-02,9.7991682936e+00,-1.9678243422e-02,1.1544882240e-02,2.8356443020e-02,1.1360736534e-01,-3.6346691776e-02,4.9710892713e-02,-6.1932359186e-04,2.0779051010e-03,-2.7849201130e-05,9.9983243655e-01,-1.9327305037e-03,-5.8991822355e-04,-1.8193827876e-02,1.2321756947e-01,-2.3105005360e-02,1.8154343777e-02,-9.9375106706e-03,-6.3318445837e-03,7.4956636039e-03,9.9998463442e-01,-5.0293778467e-03,-1.3110568211e-03,-1.9280571617e-03,1.0000000000e+00,1.0009479849e-04,1.0018894888e-04,1.0008830069e-04,4.5835312261e-07,4.6586104372e-07,3.7018566198e-07,2.9672794210e-08,2.5052973768e-08,6.7791210348e-06
1.2250000000e+00,1.1134290038e-02,-4.1226194017e-03,9.7979023492e+00,-2.4964575335e-02,1.2783377051e-02,3.0127103172e-02,9.0085004017e-03,-2.5966697194e-02,9.7981628328e+00,-2.3011803027e-02,1.2948175012e-02,3.0267745226e-02,1.1360456272e-01,-3.6335934762e-02,4.9710361437e-02,-5.0405071051e-04,2.2489545755e-03,-1.3856596873e-04,9.9983368256e-01,-1.9856387986e-03,-5.5819260103e-04,-1.8120509726e-02,1.2328051898e-01,-2.3013081712e-02,1.8112714060e-02,-9.5228560134e-03,-5.7360071496e-03,7.0174015273e-03,9.9998466200e-01,-5.1059064912e-03,-1.2626291868e-03,-1.7352966749e-03,1.0000000000e+00,1.0009465346e-04,1.0018834188e-04,1.0008827838e-04,4.4879549895e-07,4.5610338622e-07,3.6424657114e-07,2.9376578868e-08,2.4832107585e-08,6.7724253878e-06
1.2300000000e+00,3.4490299449e-02,-8.1069365024e-02,9.7985955840e+00,-2.3959914988e-02,1.4053336503e-02,3.1054988121e-02,-6.2060314854e-03,-5.2777283879e-02,9.8061810585e+00,-2.5433601119e-02,1.3664600214e-02,3.0568341957e-02,1.1360224862e-01,-3.6324326147e-02,4.9709402675e-02,-4.5478682727e-04,2.3793829464e-03,-1.8872909154e-04,9.9983495730e-01,-2.0466824837e-03,-5.2327926022e-04,-1.8044263005e-02,1.2333813595e-01,-2.2932637316e-02,1.8073469556e-02,-9.1434675144e-03,-4.8765941547e-03,6.6713230560e-03,9.9998460058e-01,-5.1899232105e-03,-1.2092147249e-03,-1.5495488073e-03,1.0000000000e+00,1.0009454388e-04,1.0018779458e-04,1.0008827591e-04,4.4005370274e-07,4.4719324101e-07,3.5877483608e-07,2.9095384778e-08,2.4622440881e-08,6.7659796273e-06
1.2350000000e+00,-1.0234165019e-02,-6.1142560502e-02,9.8239587459e+00,-2.6824901775e-02,1.4274036858e-02,2.8715277108e-02,-1.2458959365e-02,-6.7548810237e-02,9.8088605237e+00,-2.6125586544e-02,1.3515482051e-02,2.9901414414e-02,1.1359990063e-01,-3.6312271265e-02,4.9708407484e-02,-4.9504289093e-04,2.4466390216e-03,-1.7133872508e-04,9.9983619756e-01,-2.1110733288e-03,-4.8790236884e-04,-1.7968955705e-02,1.2338905573e-01,-2.2856364549e-02,1.8037646281e-02,-8.6774395486e-03,-4.4212321567e-03,6.3507213069e-03,9.9998450992e-01,-5.2697808181e-03,-1.1542987353e-03,-1.3700070254e-03,1.0000000000e+00,1.0009446375e-04,1.0018729796e-04,1.0008829142e-04,4.3206548716e-07,4.3908713086e-07,3.5372788302e-07,2.8827620353e-08,2.4422901497e-08,6.7596992104e-06
1.2400000000e+00,-6.3036301669e-03,-7.0888145542e-02,9.7959650506e+00,-2.5621364678e-02,1.2318746443e-02,2.8116057289e-02,-1.2679288401e-02,-7.4358615834e-02,9.8079311205e+00,-2.5601766869e-02,1.2856558881e-02,2.9041900065e-02,1.1359717329e-01,-3.6300027104e-02,4.9707638378e-02,-5.9194972082e-04,2.4734118518e-03,-1.1048476459e-04,9.9983738956e-01,-2.1753072254e-03,-4.5373543830e-04,-1.7895714339e-02,1.2343603570e-01,-2.2787634638e-02,1.8004076834e-02,-8.4529491841e-03,-3.8883646868e-03,6.1686404390e-03,9.9998432951e-01,-5.3549025186e-03,-1.0999685041e-03,-1.2065753296e-03,1.0000000000e+00,1.0009441116e-04,1.0018685267e-04,1.0008832331e-04,4.2474036367e-07,4.3156651375e-07,3.4906750659e-07,2.8572221548e-08,2.4232474552e-08,6.7536418124e-06
1.2450000000e+00,-9.5217871215e-03,-3.7775275674e-02,9.7965506923e+00,-3.1960315737e-02,1.3650156497e-02,3.1193201824e-02,-2.6559325754e-03,-1.6340011532e-02,9.7902831922e+00,-3.0966756879e-02,1.3035079546e-02,3.2213881591e-02,1.1359409397e-01,-3.6287114696e-02,4.9706812291e-02,-6.2705776976e-04,2.7042290448e-03,-1.9310173161e-04,9.9983861805e-01,-2.2456712314e-03,-4.2008378093e-04,-1.7819044753e-02,1.2347900254e-01,-2.2721888028e-02,1.7973147464e-02,-8.2227076167e-03,-3.4149269077e-03,5.8593119548e-03,9.9998412035e-01,-5.4359469585e-03,-1.0515027215e-03,-1.0506512600e-03,1.0000000000e+00,1.0009438295e-04,1.0018645174e-04,1.0008837012e-04,4.1799696157e-07,4.2465168724e-07,3.4475950119e-07,2.8327987929e-08,2.4050321767e-08,6.7477762638e-06
1.2500000000e+00,-1.8334356943e-02,-6.7122773366e-02,9.8259052590e+00,-3.4405691289e-02,1.2646237664e-02,3.3529278745e-02,-7.3390616027e-03,-5.4995348671e-02,9.8001759451e+00,-3.4691028773e-02,1.2829154496e-02,3.3098435020e-02,1.1359087641e-01,-3.6273117838e-02,4.9705631594e-02,-6.6782008623e-04,2.8625712869e-03,-2.2556943226e-04,9.9983990123e-01,-2.3288046728e-03,-3.8604721383e-04,-1.7736954458e-02,1.2351828984e-01,-2.2662171433e-02,1.7944362108e-02,-8.0208914188e-03,-2.7953030751e-03,5.5641765741e-03,9.9998380067e-01,-5.5312348148e-03,-1.0004743682e-03,-8.9604647418e-04,1.0000000000e+00,1.0009437742e-04,1.0018609145e-04,1.0008843055e-04,4.1178440292e-07,4.1828046211e-07,3.4077331839e-07,2.8093919574e-08,2.3875683313e-08,6.7420897903e-06
1.2550000000e+00,-4.9412734741e-02,-7.7698701332e-02,9.8429342666e+00,-3.5573790869e-02,1.2277146435e-02,3.3002506620e-02,-8.4990666863e-03,-7.6861210929e-02,9.8041501319e+00,-3.5688125016e-02,1.2218476248e-02,3.2528978513e-02,1.1358734455e-01,-3.6258632230e-02,4.9704517360e-02,-7.4574123170e-04,2.9285695339e-03,-1.8443930160e-04,9.9984115183e-01,-2.4169985517e-03,-3.5309716680e-04,-1.7655156129e-02,1.2355424311e-01,-2.2606408815e-02,1.7916859911e-02,-7.8744757975e-03,-2.3344893320e-03,5.4267043558e-03,9.9998341433e-01,-5.6312899809e-03,-9.5267291179e-04,-7.4299662532e-04,1.0000000000e+00,1.0009439154e-04,1.0018576871e-04,1.0008850343e-04,4.0607067702e-07,4.1240147785e-07,3.3708183303e-07,2.7869141577e-08,2.3707894198e-08,6.7365738319e-06
1.2600000000e+00,1.1006265833e-02,-1.2597056231e-01,9.7710692696e+00,-3.4637959321e-02,1.0790686330e-02,3.2704735879e-02,-6.3829846927e-03,-8.7187349509e-02,9.8037336571e+00,-3.4819629967e-02,1.1408268192e-02,3.1571277255e-02,1.1358333694e-01,-3.6244010204e-02,4.9703763791e-02,-8.5290216100e-04,2.9416508251e-03,-9.4320313411e-05,9.9984234935e-01,-2.5047767695e-03,-3.2202869388e-04,-1.7575518293e-02,1.2358808341e-01,-2.2554962303e-02,1.7890849409e-02,-7.8879429960e-03,-1.9373331119e-03,5.3820643713e-03,9.9998297662e-01,-5.7329976366e-03,-9.0622139648e-04,-5.9830927213e-04,1.0000000000e+00,1.0009442354e-04,1.0018548290e-04,1.0008858771e-04,4.0080165093e-07,4.0691759056e-07,3.3366049118e-07,2.7653002056e-08,2.3546366439e-08,6.7312598750e-06
1.2650000000e+00,1.4516257681e-03,-4.0434174185e-02,9.7461960697e+00,-4.4978936783e-02,1.0712845393e-02,3.5258682808e-02,7.5711147570e-03,-2.8729385140e-03,9.7708160815e+00,-4.2603491670e-02,1.0915106445e-02,3.5421427856e-02,1.1357867790e-01,-3.6228664785e-02,4.9702970223e-02,-9.8872316922e-04,3.2028161744e-03,-2.0051213099e-04,9.9984358255e-01,-2.6013697005e-03,-2.9242985726e-04,-1.7491649333e-02,1.2361652890e-01,-2.2501500160e-02,1.7868279956e-02,-7.6172145976e-03,-1.7744449081e-03,4.9941874925e-03,9.9998251456e-01,-5.8323879381e-03,-8.6466865120e-04,-4.5407274673e-04,1.0000000000e+00,1.0009447091e-04,1.0018522392e-04,1.0008868244e-04,3.9590489338e-07,4.0194055412e-07,3.3048683071e-07,2.7444614190e-08,2.3390655693e-08,6.7260349301e-06
1.2700000000e+00,-3.3578493783e-04,-3.7732062844e-02,9.8105998442e+00,-4.7808180355e-02,8.4995866182e-03,3.7072788893e-02,7.9056679278e-03,-5.8679794041e-02,9.7873291434e+00,-4.7660981796e-02,1.0343748478e-02,3.6539519335e-02,1.1357355385e-01,-3.6212169579e-02,4.9701628980e-02,-1.0523334240e-03,3.3504111943e-03,-2.7058872078e-04,9.9984486544e-01,-2.7160262643e-03,-2.6375145257e-04,-1.7401111546e-02,1.2364203942e-01,-2.2453965680e-02,1.7848457706e-02,-7.4056741263e-03,-1.1982525645e-03,4.4948544016e-03,9.9998187313e-01,-5.9563332072e-03,-8.2401860886e-04,-3.1063863111e-04,1.0000000000e+00,1.0009453421e-04,1.0018499267e-04,1.0008878678e-04,3.9135957034e-07,3.9730492299e-07,3.2754082053e-07,2.7243382626e-08,2.3240290476e-08,6.7209068963e-06
1.2750000000e+00,1.6563935025e-02,-8.5299862443e-02,9.8165372574e+00,-4.9601750119e-02,1.1452272809e-02,3.5048743365e-02,5.7809497563e-03,-9.1307071047e-02,9.7974806503e+00,-4.8595455127e-02,9.7169090306e-03,3.5877593001e-02,1.1356817755e-01,-3.6195346032e-02,4.9700196882e-02,-1.1003684307e-03,3.3703315429e-03,-2.5632144828e-04,9.9984610376e-01,-2.8368594627e-03,-2.3649940641e-04,-1.7310837324e-02,1.2366472967e-01,-2.2411613229e-02,1.7828477713e-02,-7.2136949831e-03,-6.2053285636e-04,4.3256047665e-03,9.9998115513e-01,-6.0857835972e-03,-7.8950836023e-04,-1.7115674615e-04,1.0000000000e+00,1.0009461131e-04,1.0018478649e-04,1.0008889993e-04,3.8717236267e-07,3.9303184593e-07,3.2480448744e-07,2.7048663121e-08,2.3094804192e-08,6.7158642641e-06
1.2800000000e+00,1.9400950172e-02,-1.4036021890e-01,9.7842415998e+00,-4.5499986393e-02,8.8830191016e-03,3.5478814814e-02,4.8538879724e-03,-1.0759833860e-01,9.8023038050e+00,-4.6809977267e-02,9.1084104586e-03,3.4753205675e-02,1.1356253509e-01,-3.6178687617e-02,4.9699025436e-02,-1.1599565440e-03,3.3158424326e-03,-1.8106172459e-04,9.9984728051e-01,-2.9557438723e-03,-2.1084446245e-04,-1.7223088793e-02,1.2368406433e-01,-2.2371934424e-02,1.7810145802e-02,-6.9511877357e-03,-2.8706898151e-04,4.1978327607e-03,9.9998038322e-01,-6.2186155662e-03,-7.4846197327e-04,-4.2327169530e-05,1.0000000000e+00,1.0009470011e-04,1.0018460179e-04,1.0008902121e-04,3.8328955934e-07,3.8910393765e-07,3.2226138437e-07,2.6859888064e-08,2.2953853314e-08,6.7108721321e-06
1.2850000000e+00,2.4224957216e-02,-9.7338384031e-04,9.7869649228e+00,-5.6801163737e-02,7.1507280150e-03,3.7412951275e-02,1.9624183997e-02,1.0645047082e-03,9.7604841321e+00,-5.6596714179e-02,8.6891076661e-03,3.8106870390e-02,1.1355632638e-01,-3.6161511196e-02,4.9697612826e-02,-1.3031713158e-03,3.5582618042e-03,-3.5398988551e-04,9.9984846078e-01,-3.0848545313e-03,-1.8626327190e-04,-1.7131971941e-02,1.2370025198e-01,-2.2329230693e-02,1.7792906825e-02,-6.6905293963e-03,-2.1194336856e-04,3.9171549299e-03,9.9997963315e-01,-6.3414686615e-03,-7.1487747086e-04,8.9488206527e-05,1.0000000000e+00,1.0009479912e-04,1.0018443741e-04,1.0008914996e-04,3.7966903387e-07,3.8545042224e-07,3.1989658249e-07,2.6676708850e-08,2.2817134351e-08,6.7059234134e-06
